SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015
050,1,1,23,027,Maine,Waldo County,38786,38786,38816,38816,38914,38970,39025,39155,30,0,98,56,55,130,110,374,400,375,353,348,112,371,366,357,390,398,-2,3,34,18,-37,-50,5,38,53,57,64,64,29,-25,11,-17,3,126,34,13,64,40,67,190,-2,-16,0,-2,25,-10,501,501,501,501,501,501,501,9.6352019786,10.292036537,9.6297057162,9.0518622989,8.902532617,9.5579142622,9.4172134311,9.1674798418,10.000641067,10.181632131,0.0772877164,0.8748231056,0.4622258744,-0.948778768,-1.279099514,0.9789777411,1.3636948411,1.4637152689,1.6411308417,1.6372473778,-0.644064303,0.2830310048,-0.436546659,0.0769280082,3.2233307751,0.3349134378,1.6467258459,1.0271686097,1.7180588499,4.860578153
050,1,1,23,029,Maine,Washington County,32856,32856,32824,32711,32519,32235,31863,31625,-32,-113,-192,-284,-372,-238,87,294,312,307,311,302,91,406,406,448,420,388,-4,-112,-94,-141,-109,-86,0,5,16,14,15,15,-24,7,-107,-138,-292,-136,-24,12,-91,-124,-277,-121,-4,-13,-7,-19,14,-31,836,836,836,836,834,827,827,8.9723048753,9.5661505442,9.4820397196,9.703890917,9.513608871,12.39032578,12.448260003,13.836983044,13.104933071,12.222782258,-3.418020905,-2.882109459,-4.354943324,-3.401042154,-2.709173387,0.152590219,0.4905718228,0.4324057201,0.468033324,0.4725302419,0.2136263066,-3.280699065,-4.262284955,-9.111048707,-4.284274194,0.3662165255,-2.790127242,-3.829879235,-8.643015383,-3.811743952
050,1,1,23,031,Maine,York County,197131,197134,197197,198227,199032,199375,200608,201169,63,1030,805,343,1233,561,488,1817,1894,1779,1866,1867,392,1788,1671,1757,1886,1865,96,29,223,22,-20,2,10,38,67,80,100,99,-39,993,544,123,1052,378,-29,1031,611,203,1152,477,-4,-30,-29,118,101,82,3105,3105,3104,3155,3178,3216,3216,9.1901351461,9.5353409237,8.930565979,9.3303965419,9.2937126814,9.0434571498,8.4126476681,8.8201261524,9.430400792,9.2837569099,0.1466779963,1.1226932555,0.1104398266,-0.10000425,0.0099557715,0.1921987537,0.3373114266,0.4015993695,0.5000212509,0.4928106885,5.022456907,2.7387674036,0.6174590306,5.2602235595,1.8816408107,5.2146556608,3.0760788302,1.0190584001,5.7602448104,2.3744514992
040,3,5,24,000,Maryland,Maryland,5773552,5773785,5788409,5844171,5890740,5936040,5975346,6006401,14624,55762,46569,45300,39306,31055,18461,73541,72712,72361,72322,72754,10630,43663,43453,45730,47119,47898,7831,29878,29259,26631,25203,24856,6108,26340,26198,27512,31027,31330,807,450,-8364,-9103,-15106,-24738,6915,26790,17834,18409,15921,6592,-122,-906,-524,260,-1818,-393,138537,139061,141685,140423,139827,140209,140256,12.643970641,12.392424621,12.236804946,12.143339155,12.144138914,7.5070190792,7.4057655827,7.7332968061,7.9115898016,7.9951613066,5.1369515619,4.9866590381,4.50350814,4.2317493531,4.1489776074,4.5286600221,4.4649678212,4.6524920562,5.2096372328,5.2296213566,0.077368907,-1.425490146,-1.539387729,-2.536396688,-4.12928098,4.6060289291,3.0394776748,3.1131043276,2.6732405448,1.1003403761
050,3,5,24,001,Maryland,Allegany County,75087,75087,75024,74592,73982,73637,73008,72528,-63,-432,-610,-345,-629,-480,193,702,675,678,667,658,182,908,911,897,921,894,11,-206,-236,-219,-254,-236,9,78,79,86,98,98,-85,-258,-462,-199,-422,-312,-76,-180,-383,-113,-324,-214,2,-46,9,-13,-51,-30,7924,7853,7887,7746,7676,7588,7597,9.3840230991,9.0863811972,9.1858094148,9.0967983907,9.0424362357,12.137739279,12.26324929,12.152907146,12.560946503,12.285620053,-2.75371618,-3.176868093,-2.967097731,-3.464148113,-3.243183817,1.0426692332,1.0634431327,1.1651616662,1.3365610829,1.3467458223,-3.448829002,-6.219123131,-2.696129902,-5.755395683,-4.287598945,-2.406159769,-5.155679998,-1.530968236,-4.418834601,-2.940853122
050,3,5,24,003,Maryland,Anne Arundel County,537656,537654,539308,545084,550700,556134,560286,564195,1654,5776,5616,5434,4152,3909,1812,6947,6921,6770,6856,6936,893,3745,3881,3980,4237,4260,919,3202,3040,2790,2619,2676,334,1017,1486,1267,1408,1576,396,1810,1115,1551,477,-225,730,2827,2601,2818,1885,1351,5,-253,-25,-174,-352,-118,14133,14213,14169,14065,14010,14511,14514,12.812709795,12.632051572,12.233090057,12.28211605,12.33635784,6.9070963268,7.0835128091,7.1916836671,7.5903333871,7.576828777,5.9056134682,5.5485387631,5.0414063898,4.6917826624,4.7595290627,1.8757054644,2.7122133559,2.2894128659,2.5223482202,2.8030709278,3.3382761953,2.0350726055,2.8025882833,0.8545171172,-0.400184619,5.2139816598,4.7472859615,5.0920011492,3.3768653374,2.4028863093
050,3,5,24,005,Maryland,Baltimore County,805029,804953,806171,813210,818533,824130,827794,831128,1218,7039,5323,5597,3664,3334,2410,9950,9665,9538,9754,9752,1875,7589,7509,7844,8168,8295,535,2361,2156,1694,1586,1457,737,3491,3402,3679,4146,4142,-25,1359,-154,-52,-1647,-2535,712,4850,3248,3627,2499,1607,-29,-172,-81,276,-421,270,20781,20786,21376,21226,21298,21436,21439,12.288646094,11.846228236,11.612850597,11.80925999,11.757032579,9.3727171061,9.2036552325,9.5503459931,9.8890748001,10.000470185,2.9159289877,2.6425730032,2.0625046038,1.9201851901,1.7565623941,4.3115239712,4.1697742843,4.4793119465,5.019601386,4.9936042804,1.6784190996,-0.188755215,-0.06331183,-1.994038467,-3.056201557,5.9899430708,3.9810190698,4.4160001169,3.0255629194,1.937402723
050,3,5,24,009,Maryland,Calvert County,88737,88737,88947,89288,89665,90458,90562,90595,210,341,377,793,104,33,233,930,906,950,887,911,90,649,613,642,649,680,143,281,293,308,238,231,20,67,114,94,103,111,54,1,-31,356,-233,-396,74,68,83,450,-130,-285,-7,-8,1,35,-4,87,650,652,647,626,641,643,643,10.435660785,10.125563695,10.548347518,9.800022097,10.057574369,7.2825202682,6.8509608668,7.1284622175,7.1704784002,7.5073002975,3.1531405167,3.2746028287,3.4198853006,2.6295436968,2.5502740717,0.7518164221,1.2740775511,1.0437312281,1.1379958016,1.2254563721,0.0112211406,-0.346459685,3.9528544384,-2.574301182,-4.371898409,0.7630375628,0.9276178661,4.9965856665,-1.436305381,-3.146442036
050,3,5,24,011,Maryland,Caroline County,33066,33088,33072,32927,32635,32639,32525,32579,-16,-145,-292,4,-114,54,101,418,396,377,380,382,96,289,322,326,340,330,5,129,74,51,40,52,2,33,32,37,42,42,-25,-305,-405,-100,-186,-60,-23,-272,-373,-63,-144,-18,2,-2,7,16,-10,20,442,442,439,440,440,441,441,12.666858589,12.08016839,11.551306799,11.662881346,11.735070042,8.7577084501,9.822763186,9.9886631737,10.435209625,10.137625952,3.9091501386,2.2574052042,1.5626436253,1.2276717206,1.5974440895,1.0000151517,0.9761752235,1.1336826301,1.2890553066,1.290243303,-9.242564281,-12.35471767,-3.064007108,-5.708673501,-1.843204719,-8.24254913,-11.37854245,-1.930324478,-4.419618194,-0.552961416
050,3,5,24,013,Maryland,Carroll County,167134,167138,167205,167256,167197,167460,167682,167627,67,51,-59,263,222,-55,410,1548,1588,1579,1582,1612,357,1397,1346,1482,1533,1520,53,151,242,97,49,92,13,50,80,63,70,71,3,-239,-394,40,82,-379,16,-189,-314,103,152,-308,-2,89,13,63,21,161,3319,3319,3342,3380,3399,3346,3347,9.2566846359,9.4961025914,9.4365275491,9.4407743583,9.6150118249,8.3537392999,8.0489635315,8.8568295299,9.1483609933,9.0662642518,0.9029453359,1.4471390599,0.5796980192,0.2924133651,0.5487475731,0.2989885218,0.4783930777,0.376504899,0.4177333787,0.4234899749,-1.429165134,-2.356085907,0.2390507296,0.489344815,-2.260601415,-1.130176613,-1.87769283,0.6155556286,0.9070781937,-1.83711144
050,3,5,24,015,Maryland,Cecil County,101108,101108,101164,101644,101767,101871,102135,102382,56,480,123,104,264,247,300,1156,1164,1101,1031,1044,225,839,807,907,887,906,75,317,357,194,144,138,16,101,79,78,96,96,-28,89,-312,-154,91,16,-12,190,-233,-76,187,112,-7,-27,-1,-14,-67,-3,1551,1542,1465,1473,1427,1441,1443,11.399944775,11.444808786,10.813305965,10.107545856,10.209420244,8.2738353517,7.9346741327,8.9079641324,8.6958226719,8.8598991771,3.1261094237,3.5101346535,1.9053418321,1.4117231846,1.3495210667,0.9960159363,0.7767524863,0.7660652727,0.9411487897,0.9387972638,0.8776774092,-3.067680706,-1.512487846,0.8921306236,0.1564662106,1.8736933454,-2.290928219,-0.746422573,1.8332794134,1.0952634744
050,3,5,24,017,Maryland,Charles County,146551,146551,147137,149265,150796,152904,154687,156118,586,2128,1531,2108,1783,1431,440,1842,1913,1837,1824,1863,189,947,889,990,980,1018,251,895,1024,847,844,845,82,213,297,257,283,297,244,1019,213,950,724,179,326,1232,510,1207,1007,476,9,1,-3,54,-68,110,1405,1395,1430,1409,1375,1405,1406,12.429065931,12.750740683,12.097464603,11.859904874,11.988224128,6.3899703781,5.9254618228,6.5195917023,6.3720980133,6.5507311658,6.0390955527,6.82527886,5.5778729009,5.4878068604,5.4374929618,1.4372372656,1.9795974818,1.6924596641,1.8401058549,1.9111661653,6.8757970594,1.4197113254,6.2561738558,4.7075499608,1.1518476215,8.313034325,3.3993088072,7.9486335199,6.5476558157,3.0630137868
050,3,5,24,019,Maryland,Dorchester County,32618,32618,32656,32694,32479,32587,32527,32384,38,38,-215,108,-60,-143,81,371,360,403,388,382,57,327,377,378,387,385,24,44,-17,25,1,-3,2,25,18,19,23,25,17,-22,-221,43,-57,-153,19,3,-203,62,-34,-128,-5,-9,5,21,-27,-12,506,523,520,525,509,502,501,11.354246366,11.047519678,12.387422002,11.917559972,11.769961948,10.007651109,11.569208108,11.618971506,11.886844611,11.862396204,1.3465952563,-0.521688429,0.7684504964,0.0307153608,-0.092434256,0.7651109411,0.5523759839,0.5840223773,0.7064532973,0.7702854678,-0.673297628,-6.78194958,1.3217348538,-1.750775563,-4.714147063,0.0918133129,-6.229573596,1.9057572311,-1.044322266,-3.943861595
050,3,5,24,021,Maryland,Frederick County,233385,233385,234196,237338,239569,241159,243475,245322,811,3142,2231,1590,2316,1847,711,2855,2721,2701,2779,2814,371,1509,1574,1711,1688,1665,340,1346,1147,990,1091,1149,180,695,692,703,786,797,281,1097,409,-207,477,-120,461,1792,1101,496,1263,677,10,4,-17,104,-38,21,4182,4182,4370,4359,4183,4313,4315,12.109413107,11.411029823,11.237123696,11.468448355,11.513982287,6.4003868226,6.6008676744,7.1183704715,6.9660816204,6.8126441038,5.7090262844,4.810162149,4.1187532243,4.5023667345,4.7013381833,2.9478256075,2.9020333105,2.9247308249,3.2436849251,3.2610674779,4.6528988366,1.7152191098,-0.861193856,1.9684958133,-0.491001377,7.600724444,4.6172524203,2.0635369689,5.2121807385,2.7700661011
050,3,5,24,023,Maryland,Garrett County,30097,30097,30087,30106,29899,29950,29652,29460,-10,19,-207,51,-298,-192,70,270,300,293,286,293,55,301,306,293,314,313,15,-31,-6,0,-28,-20,3,16,15,15,17,17,-23,36,-217,17,-270,-218,-20,52,-202,32,-253,-201,-5,-2,1,19,-17,29,515,515,525,541,548,528,526,8.9711428239,9.9991667361,9.7913081254,9.5969933895,9.9133847611,10.001162926,10.199150071,9.7913081254,10.536559176,10.590066315,-1.030020102,-0.199983335,0,-0.939565786,-0.676681554,0.5316232785,0.4999583368,0.5012615081,0.570450656,0.5751793206,1.1961523765,-7.232730606,0.5680963759,-9.060098654,-7.375828935,1.727775655,-6.732772269,1.069357884,-8.489647998,-6.800649614
050,3,5,24,025,Maryland,Harford County,244826,244826,245239,246710,248642,249240,249949,250290,413,1471,1932,598,709,341,684,2776,2613,2652,2695,2718,468,1840,1844,2019,1965,2041,216,936,769,633,730,677,106,293,376,348,405,417,93,326,803,-499,-371,-882,199,619,1179,-151,34,-465,-2,-84,-16,116,-55,129,2743,2766,2743,2738,2744,2740,2740,11.285722707,10.550073483,10.653126644,10.797513567,10.866805667,7.4804502093,7.4452106785,8.1103554658,7.8727696323,8.1600994725,3.8052724978,3.1048628046,2.5427711787,2.9247439347,2.7067061944,1.1911803866,1.5181123726,1.3979215959,1.622631909,1.6672030769,1.3253406349,3.2421389234,-2.004491024,-1.486410959,-3.526314422,2.5165210215,4.760251296,-0.606569428,0.1362209504,-1.859111345
050,3,5,24,027,Maryland,Howard County,287085,287085,288634,293921,299684,304850,308705,313414,1549,5287,5763,5166,3855,4709,912,3314,3390,3453,3477,3483,394,1416,1469,1505,1647,1671,518,1898,1921,1948,1830,1812,406,1567,1592,1693,1901,1904,618,1889,2240,1528,199,970,1024,3456,3832,3221,2100,2874,7,-67,10,-3,-75,23,2322,2322,2418,2463,2244,1695,1697,11.377466505,11.421736677,11.423675095,11.333947242,11.197214681,4.8613435641,4.9494192266,4.9790417082,5.3687118514,5.3719625988,6.5161229412,6.4723174502,6.444633387,5.9652353905,5.825252082,5.3797495515,5.3638362211,5.60100838,6.1966734849,6.1210154327,6.4852245711,7.5471062407,5.0551333755,0.6486786026,3.1183744589,11.864974123,12.910942462,10.656141755,6.8453520874,9.2393898916
050,3,5,24,029,Maryland,Kent County,20197,20197,20199,20237,19983,19814,19793,19787,2,38,-254,-169,-21,-6,41,160,183,181,170,177,43,234,230,243,255,265,-2,-74,-47,-62,-85,-88,0,11,10,11,12,12,5,114,-217,-138,45,69,5,125,-207,-127,57,81,-1,-13,0,20,7,1,1526,1528,1659,1520,1524,1498,1496,7.9137402315,9.0999502735,9.0961630274,8.5843411518,8.9439110662,11.573845089,11.437095972,12.211975777,12.876511728,13.390601314,-3.660104857,-2.337145699,-3.11581275,-4.292170576,-4.446690248,0.5440696409,0.4972650423,0.5528054879,0.6059534931,0.6063668519,5.6385399149,-10.79065142,-6.93519612,2.272325599,3.4866093987,6.1826095558,-10.29338637,-6.382390632,2.8782790921,4.0929762506
050,3,5,24,031,Maryland,Montgomery County,971777,971806,976179,993068,1006472,1019164,1030476,1040116,4373,16889,13404,12692,11312,9640,3424,13191,13031,13109,13019,13106,1476,5666,5659,5922,5912,5950,1948,7525,7372,7187,7107,7156,2051,9465,9059,9734,10993,11008,383,218,-2922,-4285,-6579,-8265,2434,9683,6137,5449,4414,2743,-9,-319,-105,56,-209,-259,8933,8936,9496,9439,9185,9206,9208,13.396998954,13.033997819,12.943095403,12.703694307,12.659181529,5.7544838205,5.6603018694,5.8470524813,5.7688179388,5.7471486415,7.642515134,7.3736959501,7.0960429218,6.9348763685,6.9120328872,9.6128113944,9.0610840493,9.6108086547,10.726761773,10.632707941,0.2214044251,-2.922672215,-4.23076999,-6.419663941,-7.983224121,9.8342158195,6.1384118347,5.3800386644,4.3070978318,2.6494838191
050,3,5,24,033,Maryland,Prince George's County,863420,863519,865912,875277,882971,892941,903357,909535,2393,9365,7694,9970,10416,6178,3017,12137,12012,11951,11978,12025,1301,5157,4978,5281,5629,6101,1716,6980,7034,6670,6349,5924,1410,6035,5685,6085,6885,6917,-716,-3351,-4902,-2692,-2372,-6481,694,2684,783,3393,4513,436,-17,-299,-123,-93,-446,-182,19427,19456,19678,19640,20324,20050,20056,13.94104833,13.663601494,13.459000221,13.336317248,13.266096381,5.9235384556,5.6624548983,5.9473667614,6.2673342619,6.7306822469,8.017509874,8.0011465959,7.5116334593,7.0689829861,6.5354141339,6.932044712,6.4666645433,6.8528170315,7.6657659253,7.6309013444,-3.849093924,-5.576005205,-3.03168175,-2.640987186,-7.149901925,3.0829507882,0.8906593382,3.8211352815,5.0247787394,0.4809994197
050,3,5,24,035,Maryland,Queen Anne's County,47798,47776,47824,48333,48531,48507,48726,48904,48,509,198,-24,219,178,115,485,448,436,455,444,123,346,421,410,409,392,-8,139,27,26,46,52,4,15,27,30,34,34,58,344,150,-69,134,134,62,359,177,-39,168,168,-6,11,-6,-11,5,-42,426,426,423,424,453,436,436,10.087669124,9.25008259,8.9861703662,9.3589624922,9.0955648878,7.1965639527,8.6925999339,8.4502978215,8.4127816688,8.0303185496,2.8911051718,0.5574826561,0.5358725448,0.9461808234,1.0652463382,0.3119897667,0.5574826561,0.6183144747,0.6993510434,0.6965072211,7.1549653171,3.0971258672,-1.422123292,2.7562658768,2.7450578716,7.4669550839,3.6546085233,-0.803808817,3.4556169202,3.4415650927
050,3,5,24,037,Maryland,St. Mary's County,105151,105151,105758,107779,109019,109510,110350,111413,607,2021,1240,491,840,1063,364,1482,1391,1383,1412,1422,200,646,696,754,808,784,164,836,695,629,604,638,65,130,290,195,206,233,361,962,259,-349,7,165,426,1092,549,-154,213,398,17,93,-4,16,23,27,2926,2960,2928,2921,2859,2798,2799,13.880498462,12.832221699,12.657358978,12.844537433,12.824501833,6.0504736884,6.4207234384,6.9006859501,7.3501319021,7.0706114185,7.8300247732,6.4114982611,5.7566730274,5.4944055308,5.7538904145,1.2175875844,2.6753014327,1.7846601595,1.8739197671,2.1013424241,9.0101481242,2.3893209347,-3.19408408,0.0636768853,1.4880751072,10.227735709,5.0646223674,-1.409423921,1.9375966524,3.5894175313
050,3,5,24,039,Maryland,Somerset County,26470,26470,26479,26331,26114,26057,25632,25768,9,-148,-217,-57,-425,136,65,242,274,278,252,257,96,285,233,246,289,268,-31,-43,41,32,-37,-11,12,49,38,38,49,49,29,-151,-303,-123,-435,103,41,-102,-265,-85,-386,152,-1,-3,7,-4,-2,-5,5651,5656,5698,5540,5410,5319,5336,9.1649308843,10.449041853,10.657261697,9.7506239239,10,10.793410339,8.8854990943,9.4305265377,11.182263151,10.428015564,-1.628479455,1.5635427591,1.2267351594,-1.431639227,-0.428015564,1.855709146,1.4491371913,1.4567480018,1.8959546519,1.906614786,-5.718613899,-11.55496234,-4.715263269,-16.83143415,4.0077821012,-3.862904753,-10.10582515,-3.258515267,-14.9354795,5.9143968872
050,3,5,24,041,Maryland,Talbot County,37782,37782,37886,37968,38053,37900,37560,37512,104,82,85,-153,-340,-48,92,353,318,332,331,338,72,421,415,457,443,458,20,-68,-97,-125,-112,-120,8,45,25,27,29,30,78,85,167,-20,-226,-11,86,130,192,7,-197,19,-2,20,-10,-35,-31,53,383,383,384,389,382,374,373,9.3073536003,8.3661093645,8.7422484958,8.7728597933,9.0046888321,11.100271574,10.918035806,12.033757719,11.741319905,12.201619778,-1.792917974,-2.551926441,-3.291509223,-2.968460111,-3.196930946,1.1864898357,0.6577130004,0.7109659921,0.768619136,0.7992327366,2.2411474675,4.3935228424,-0.526641476,-5.989928439,-0.293052003,3.4276373032,5.0512358427,0.1843245165,-5.221309303,0.5061807332
050,3,5,24,043,Maryland,Washington County,147430,147430,147738,148819,149203,149321,149423,149585,308,1081,384,118,102,162,427,1738,1744,1729,1746,1731,365,1406,1419,1521,1589,1486,62,332,325,208,157,245,50,224,238,256,283,282,186,554,-174,-384,-351,-488,236,778,64,-128,-68,-206,10,-29,-5,38,13,123,8425,8592,8928,8824,8435,8235,8237,11.721186821,11.703833945,11.583658265,11.688937686,11.578285531,9.4821568872,9.5227869083,10.190135466,10.637870551,9.9395333904,2.2390299335,2.1810470368,1.3935227988,1.0510671344,1.6387521404,1.5106707985,1.5971975223,1.7151049832,1.89459872,1.8862371575,3.7362125999,-1.167699029,-2.572657475,-2.349837988,-3.264126712,5.2468833985,0.4294984934,-0.857552492,-0.455239268,-1.377889555
050,3,5,24,045,Maryland,Wicomico County,98733,98733,98938,100097,100590,101087,101768,102370,205,1159,493,497,681,602,327,1282,1229,1196,1185,1194,153,872,891,918,986,997,174,410,338,278,199,197,99,484,443,485,551,551,-64,274,-289,-320,-31,-201,35,758,154,165,520,350,-4,-9,1,54,-38,55,4403,4421,4950,4730,4832,4870,4864,12.882156405,12.247928366,11.860549294,11.683222006,11.697969021,8.7622779913,8.8794989212,9.1036657626,9.7212294496,9.7679021054,4.1198784133,3.3684294449,2.7568835316,1.9619925563,1.9300669155,4.8634662245,4.4148350416,4.8096709094,5.4324517513,5.3983089871,2.7532845982,-2.880106833,-3.173391115,-0.305637031,-1.969256091,7.6167508227,1.5347282086,1.6362797939,5.1268147199,3.4290528956
050,3,5,24,047,Maryland,Worcester County,51454,51451,51476,51435,51551,51505,51563,51540,25,-41,116,-46,58,-23,113,440,463,426,447,438,122,603,591,598,621,635,-9,-163,-128,-172,-174,-197,16,63,57,64,68,69,28,49,190,81,214,69,44,112,247,145,282,138,-10,10,-3,-19,-50,36,735,735,729,731,719,721,721,8.551078116,8.9915134096,8.2673497904,8.673885202,8.4963580109,11.718863873,11.477288175,11.605340786,12.050296891,12.317779308,-3.167785757,-2.485774766,-3.337990995,-3.376411689,-3.821421297,1.2243589121,1.1069465753,1.242043161,1.3195172119,1.3384673579,0.9522791538,3.6898219175,1.5719608756,4.1525982846,1.3384673579,2.1766380659,4.7967684928,2.8140040366,5.4721154966,2.6769347158
050,3,5,24,510,Maryland,Baltimore city,620961,621143,621180,620792,622705,623215,623711,621849,37,-388,1913,510,496,-1862,2119,8952,9007,9008,8721,8774,1427,6271,6072,6406,6462,6584,692,2681,2935,2602,2259,2190,483,2173,2064,2248,2539,2552,-1061,-5450,-2907,-4078,-4376,-5717,-578,-3277,-843,-1830,-1837,-3165,-77,208,-179,-262,74,-887,25229,25458,25481,25274,25210,26113,26121,14.415783931,14.486564905,14.459997432,13.987999288,14.088442147,10.098456326,9.7660066731,10.283164248,10.364688843,10.571951572,4.3173276048,4.7205582321,4.1768331835,3.623310445,3.5164905745,3.4992737356,3.3196702525,3.6085783999,4.0724148827,4.0977552266,-8.776365329,-4.675523946,-6.546166688,-7.018860782,-9.179806673,-5.277091593,-1.355853693,-2.937588288,-2.9464459,-5.082051447
040,1,1,25,000,Massachusetts,Massachusetts,6547629,6547817,6565036,6611797,6657780,6708810,6755124,6794422,17219,46761,45983,51030,46314,39298,18647,73185,72208,72165,72430,73104,12292,54016,52418,54789,55092,55291,6355,19169,19790,17376,17338,17813,7065,34944,35490,37851,43576,43508,3740,-4856,-8846,-3472,-11694,-21805,10805,30088,26644,34379,31882,21703,59,-2496,-451,-725,-2906,-218,239070,245407,246850,247666,247210,252286,252083,11.108131977,10.883240664,10.797817544,10.759113941,10.790619848,8.1986316439,7.9004779127,8.197902382,8.1836408289,8.1613066593,2.9095003329,2.9827627512,2.5999151616,2.5754731121,2.6293131888,5.3038541203,5.3490778191,5.6635237559,6.4729966739,6.422060193,-0.737051156,-1.333275356,-0.519504227,-1.737085164,-3.218558024,4.566802964,4.015802463,5.1440195293,4.73591151,3.203502169
050,1,1,25,001,Massachusetts,Barnstable County,215888,215888,215930,215339,214806,214685,214665,214333,42,-591,-533,-121,-20,-332,444,1651,1591,1541,1540,1526,707,2871,2680,2886,2847,2801,-263,-1220,-1089,-1345,-1307,-1275,87,249,300,300,339,350,212,563,270,723,970,368,299,812,570,1023,1309,718,6,-183,-14,201,-22,225,3961,3938,3943,3974,3993,3959,3962,7.6564742655,7.3975054923,7.1759361663,7.1736345639,7.1142522809,13.314196012,12.460914343,13.439164034,13.261907535,13.058335936,-5.657721747,-5.063408851,-6.263227867,-6.088272971,-5.944083655,1.1547317336,1.3948784712,1.3970024983,1.5791312449,1.6317092387,2.6108994618,1.2553906241,3.3667760209,4.5184581344,1.7156257139,3.7656311954,2.6502690953,4.7637785192,6.0975893793,3.3473349526
050,1,1,25,003,Massachusetts,Berkshire County,131219,131272,131278,130529,130171,129345,128565,127828,6,-749,-358,-826,-780,-737,265,1185,1183,1066,1088,1078,289,1429,1403,1568,1380,1365,-24,-244,-220,-502,-292,-287,35,171,170,187,216,217,9,-604,-310,-526,-600,-719,44,-433,-140,-339,-384,-502,-14,-72,2,15,-104,52,6212,6292,6139,6128,6024,6042,6056,9.0524699492,9.0755657844,8.215293084,8.4370516847,8.4089659234,10.916438445,10.763329498,12.084033354,10.701407468,10.647716591,-1.863968496,-1.687763713,-3.86874027,-2.264355783,-2.238750668,1.3063057901,1.304181051,1.441144284,1.675002908,1.6927139196,-4.614085949,-2.378212505,-4.053699965,-4.652785856,-5.608577457,-3.307780159,-1.074031454,-2.612555681,-2.977782948,-3.915863538
050,1,1,25,005,Massachusetts,Bristol County,548285,548285,549174,549226,551009,552184,554626,556772,889,52,1783,1175,2442,2146,1479,5826,5799,5647,5564,5714,1091,5109,4916,5131,5088,5077,388,717,883,516,476,637,100,832,918,959,1152,1151,388,-1317,10,-349,1128,239,488,-485,928,610,2280,1390,13,-180,-28,49,-314,119,15868,16535,16351,16636,16079,16425,16432,10.60815732,10.541384341,10.237555895,10.054119497,10.282545047,9.3026219956,8.9362727054,9.3020894803,9.193989935,9.1362410226,1.3055353241,1.6051116352,0.9354664143,0.8601295615,1.1463040243,1.5149308084,1.6687344067,1.7385897119,2.0816580985,2.0712651993,-2.398033503,0.0181779347,-0.632708873,2.0382902214,0.430088951,-0.883102695,1.6869123415,1.1058808386,4.1199483199,2.5013541504
